idx,rkts,abstractI,abstractT,expr
75,75,http://purl.bdrc.io/resource/W0RKA0075,http://purl.bdrc.io/resource/W0RKT0075,http://purl.bdrc.io/resource/W4CZ5369_0075
750,744,http://purl.bdrc.io/resource/W4CZ15490,http://purl.bdrc.io/resource/W0RKT0744,http://purl.bdrc.io/resource/W4CZ5369_0750
751,745,http://purl.bdrc.io/resource/W0RKA0745,http://purl.bdrc.io/resource/W0RKT0745,http://purl.bdrc.io/resource/W4CZ5369_0751
752,746,http://purl.bdrc.io/resource/W0RKA0746,http://purl.bdrc.io/resource/W0RKT0746,http://purl.bdrc.io/resource/W4CZ5369_0752
753,747,http://purl.bdrc.io/resource/W0RKA0747,http://purl.bdrc.io/resource/W0RKT0747,http://purl.bdrc.io/resource/W4CZ5369_0753
754,748,http://purl.bdrc.io/resource/W0RKA0748,http://purl.bdrc.io/resource/W0RKT0748,http://purl.bdrc.io/resource/W4CZ5369_0754
755,749,http://purl.bdrc.io/resource/W0RKA0749,http://purl.bdrc.io/resource/W0RKT0749,http://purl.bdrc.io/resource/W4CZ5369_0755
756,750,http://purl.bdrc.io/resource/W0RKA0750,http://purl.bdrc.io/resource/W0RKT0750,http://purl.bdrc.io/resource/W4CZ5369_0756
757,751,http://purl.bdrc.io/resource/W0RKA0751,http://purl.bdrc.io/resource/W0RKT0751,http://purl.bdrc.io/resource/W4CZ5369_0757
758,752,http://purl.bdrc.io/resource/W0RKA0752,http://purl.bdrc.io/resource/W0RKT0752,http://purl.bdrc.io/resource/W4CZ5369_0758
759,753,http://purl.bdrc.io/resource/W0RKA0753,http://purl.bdrc.io/resource/W0RKT0753,http://purl.bdrc.io/resource/W4CZ5369_0759
76,76,http://purl.bdrc.io/resource/W0RKA0076,http://purl.bdrc.io/resource/W0RKT0076,http://purl.bdrc.io/resource/W4CZ5369_0076
760,754,http://purl.bdrc.io/resource/W0RKA0754,http://purl.bdrc.io/resource/W0RKT0754,http://purl.bdrc.io/resource/W4CZ5369_0760
761,755,http://purl.bdrc.io/resource/W0RKA0755,http://purl.bdrc.io/resource/W0RKT0755,http://purl.bdrc.io/resource/W4CZ5369_0761
762,756,http://purl.bdrc.io/resource/W0RKA0756,http://purl.bdrc.io/resource/W0RKT0756,http://purl.bdrc.io/resource/W4CZ5369_0762
763,757,http://purl.bdrc.io/resource/W0RKA0757,http://purl.bdrc.io/resource/W0RKT0757,http://purl.bdrc.io/resource/W4CZ5369_0763
764,758,http://purl.bdrc.io/resource/W0RKA0758,http://purl.bdrc.io/resource/W0RKT0758,http://purl.bdrc.io/resource/W4CZ5369_0764
765,759,http://purl.bdrc.io/resource/W0RKA0759,http://purl.bdrc.io/resource/W0RKT0759,http://purl.bdrc.io/resource/W4CZ5369_0765
766,760,http://purl.bdrc.io/resource/W0RKA0760,http://purl.bdrc.io/resource/W0RKT0760,http://purl.bdrc.io/resource/W4CZ5369_0766
767,761,http://purl.bdrc.io/resource/W0RKA0761,http://purl.bdrc.io/resource/W0RKT0761,http://purl.bdrc.io/resource/W4CZ5369_0767
768,762,http://purl.bdrc.io/resource/W0RKA0762,http://purl.bdrc.io/resource/W0RKT0762,http://purl.bdrc.io/resource/W4CZ5369_0768
769,763,http://purl.bdrc.io/resource/W0RKA0763,http://purl.bdrc.io/resource/W0RKT0763,http://purl.bdrc.io/resource/W4CZ5369_0769
77,77,http://purl.bdrc.io/resource/W0RKA0077,http://purl.bdrc.io/resource/W0RKT0077,http://purl.bdrc.io/resource/W4CZ5369_0077
770,764,http://purl.bdrc.io/resource/W0RKA0764,http://purl.bdrc.io/resource/W0RKT0764,http://purl.bdrc.io/resource/W4CZ5369_0770
771,765,http://purl.bdrc.io/resource/W0RKA0765,http://purl.bdrc.io/resource/W0RKT0765,http://purl.bdrc.io/resource/W4CZ5369_0771
772,766,http://purl.bdrc.io/resource/W0RKA0766,http://purl.bdrc.io/resource/W0RKT0766,http://purl.bdrc.io/resource/W4CZ5369_0772
773,767,http://purl.bdrc.io/resource/W0RKA0767,http://purl.bdrc.io/resource/W0RKT0767,http://purl.bdrc.io/resource/W4CZ5369_0773
774,768,http://purl.bdrc.io/resource/W0RKA0768,http://purl.bdrc.io/resource/W0RKT0768,http://purl.bdrc.io/resource/W4CZ5369_0774
775,769,http://purl.bdrc.io/resource/W0RKA0769,http://purl.bdrc.io/resource/W0RKT0769,http://purl.bdrc.io/resource/W4CZ5369_0775
776,770,http://purl.bdrc.io/resource/W0RKA0770,http://purl.bdrc.io/resource/W0RKT0770,http://purl.bdrc.io/resource/W4CZ5369_0776
777,771,http://purl.bdrc.io/resource/W0RKA0771,http://purl.bdrc.io/resource/W0RKT0771,http://purl.bdrc.io/resource/W4CZ5369_0777
778,772,http://purl.bdrc.io/resource/W0RKA0772,http://purl.bdrc.io/resource/W0RKT0772,http://purl.bdrc.io/resource/W4CZ5369_0778
779,773,http://purl.bdrc.io/resource/W0RKA0773,http://purl.bdrc.io/resource/W0RKT0773,http://purl.bdrc.io/resource/W4CZ5369_0779
78,78,http://purl.bdrc.io/resource/W0RKA0078,http://purl.bdrc.io/resource/W0RKT0078,http://purl.bdrc.io/resource/W4CZ5369_0078
780,774,http://purl.bdrc.io/resource/W0RKA0774,http://purl.bdrc.io/resource/W0RKT0774,http://purl.bdrc.io/resource/W4CZ5369_0780
781,775,http://purl.bdrc.io/resource/W0RKA0775,http://purl.bdrc.io/resource/W0RKT0775,http://purl.bdrc.io/resource/W4CZ5369_0781
782,776,http://purl.bdrc.io/resource/W0RKA0776,http://purl.bdrc.io/resource/W0RKT0776,http://purl.bdrc.io/resource/W4CZ5369_0782
783,777,http://purl.bdrc.io/resource/W0RKA0777,http://purl.bdrc.io/resource/W0RKT0777,http://purl.bdrc.io/resource/W4CZ5369_0783
784,778,http://purl.bdrc.io/resource/W0RKA0778,http://purl.bdrc.io/resource/W0RKT0778,http://purl.bdrc.io/resource/W4CZ5369_0784
785,779,http://purl.bdrc.io/resource/W0RKA0779,http://purl.bdrc.io/resource/W0RKT0779,http://purl.bdrc.io/resource/W4CZ5369_0785
786,780,http://purl.bdrc.io/resource/W0RKA0780,http://purl.bdrc.io/resource/W0RKT0780,http://purl.bdrc.io/resource/W4CZ5369_0786
787,781,http://purl.bdrc.io/resource/W0RKA0781,http://purl.bdrc.io/resource/W0RKT0781,http://purl.bdrc.io/resource/W4CZ5369_0787
788,782,http://purl.bdrc.io/resource/W0RKA0782,http://purl.bdrc.io/resource/W0RKT0782,http://purl.bdrc.io/resource/W4CZ5369_0788
789,783,http://purl.bdrc.io/resource/W0RKA0783,http://purl.bdrc.io/resource/W0RKT0783,http://purl.bdrc.io/resource/W4CZ5369_0789
79,79,http://purl.bdrc.io/resource/W0RKA0079,http://purl.bdrc.io/resource/W0RKT0079,http://purl.bdrc.io/resource/W4CZ5369_0079
790,784,http://purl.bdrc.io/resource/W0RKA0784,http://purl.bdrc.io/resource/W0RKT0784,http://purl.bdrc.io/resource/W4CZ5369_0790
791,785,http://purl.bdrc.io/resource/W0RKA0785,http://purl.bdrc.io/resource/W0RKT0785,http://purl.bdrc.io/resource/W4CZ5369_0791
792,786,http://purl.bdrc.io/resource/W0RKA0786,http://purl.bdrc.io/resource/W0RKT0786,http://purl.bdrc.io/resource/W4CZ5369_0792
793,787,http://purl.bdrc.io/resource/W0RKA0787,http://purl.bdrc.io/resource/W0RKT0787,http://purl.bdrc.io/resource/W4CZ5369_0793
794,788,http://purl.bdrc.io/resource/W0RKA0788,http://purl.bdrc.io/resource/W0RKT0788,http://purl.bdrc.io/resource/W4CZ5369_0794
795,789,http://purl.bdrc.io/resource/W0RKA0789,http://purl.bdrc.io/resource/W0RKT0789,http://purl.bdrc.io/resource/W4CZ5369_0795
796,790,http://purl.bdrc.io/resource/W0RKA0790,http://purl.bdrc.io/resource/W0RKT0790,http://purl.bdrc.io/resource/W4CZ5369_0796
797,791,http://purl.bdrc.io/resource/W0RKA0791,http://purl.bdrc.io/resource/W0RKT0791,http://purl.bdrc.io/resource/W4CZ5369_0797
798,792,http://purl.bdrc.io/resource/W0RKA0792,http://purl.bdrc.io/resource/W0RKT0792,http://purl.bdrc.io/resource/W4CZ5369_0798
799,793,http://purl.bdrc.io/resource/W0RKA0793,http://purl.bdrc.io/resource/W0RKT0793,http://purl.bdrc.io/resource/W4CZ5369_0799
7a,739,http://purl.bdrc.io/resource/W0RKA0739,http://purl.bdrc.io/resource/W0RKT0739,http://purl.bdrc.io/resource/W4CZ5369_0007A
8,8,http://purl.bdrc.io/resource/W0RKA0008,http://purl.bdrc.io/resource/W0RKT0008,http://purl.bdrc.io/resource/W4CZ5369_0008
80,80,http://purl.bdrc.io/resource/W0RKA0080,http://purl.bdrc.io/resource/W0RKT0080,http://purl.bdrc.io/resource/W4CZ5369_0080
800,794,http://purl.bdrc.io/resource/W0RKA0794,http://purl.bdrc.io/resource/W0RKT0794,http://purl.bdrc.io/resource/W4CZ5369_0800
801,795,http://purl.bdrc.io/resource/W0RKA0795,http://purl.bdrc.io/resource/W0RKT0795,http://purl.bdrc.io/resource/W4CZ5369_0801
802,796,http://purl.bdrc.io/resource/W0RKA0796,http://purl.bdrc.io/resource/W0RKT0796,http://purl.bdrc.io/resource/W4CZ5369_0802
803,797,http://purl.bdrc.io/resource/W0RKA0797,http://purl.bdrc.io/resource/W0RKT0797,http://purl.bdrc.io/resource/W4CZ5369_0803
804,798,http://purl.bdrc.io/resource/W0RKA0798,http://purl.bdrc.io/resource/W0RKT0798,http://purl.bdrc.io/resource/W4CZ5369_0804
805,799,http://purl.bdrc.io/resource/W0RKA0799,http://purl.bdrc.io/resource/W0RKT0799,http://purl.bdrc.io/resource/W4CZ5369_0805
806,800,http://purl.bdrc.io/resource/W0RKA0800,http://purl.bdrc.io/resource/W0RKT0800,http://purl.bdrc.io/resource/W4CZ5369_0806
807,801,http://purl.bdrc.io/resource/W0RTA3728,http://purl.bdrc.io/resource/W0RTT3728,http://purl.bdrc.io/resource/W4CZ5369_0807
808,802,http://purl.bdrc.io/resource/W0RKA0802,http://purl.bdrc.io/resource/W0RKT0802,http://purl.bdrc.io/resource/W4CZ5369_0808
809,803,http://purl.bdrc.io/resource/W0RKA0803,http://purl.bdrc.io/resource/W0RKT0803,http://purl.bdrc.io/resource/W4CZ5369_0809
81,81,http://purl.bdrc.io/resource/W0RKA0081,http://purl.bdrc.io/resource/W0RKT0081,http://purl.bdrc.io/resource/W4CZ5369_0081
810,804,http://purl.bdrc.io/resource/W0RKA0804,http://purl.bdrc.io/resource/W0RKT0804,http://purl.bdrc.io/resource/W4CZ5369_0810
811,805,http://purl.bdrc.io/resource/W0RKA0805,http://purl.bdrc.io/resource/W0RKT0805,http://purl.bdrc.io/resource/W4CZ5369_0811
812,716,http://purl.bdrc.io/resource/W0RKA0716,http://purl.bdrc.io/resource/W0RKT0716,http://purl.bdrc.io/resource/W4CZ5369_0812
813,807,http://purl.bdrc.io/resource/W0RTA3741,http://purl.bdrc.io/resource/W0RTT3741,http://purl.bdrc.io/resource/W4CZ5369_0813
814,808,http://purl.bdrc.io/resource/W0RTA3742,http://purl.bdrc.io/resource/W0RTT3742,http://purl.bdrc.io/resource/W4CZ5369_0814
815,809,http://purl.bdrc.io/resource/W0RTA3716,http://purl.bdrc.io/resource/W0RTT3716,http://purl.bdrc.io/resource/W4CZ5369_0815
816,810,http://purl.bdrc.io/resource/W0RTA3739,http://purl.bdrc.io/resource/W0RTT3739,http://purl.bdrc.io/resource/W4CZ5369_0816
817,812,http://purl.bdrc.io/resource/W0RTA3734,http://purl.bdrc.io/resource/W0RTT3734,http://purl.bdrc.io/resource/W4CZ5369_0817
818,812,http://purl.bdrc.io/resource/W0RTA3734,http://purl.bdrc.io/resource/W0RTT3734,http://purl.bdrc.io/resource/W4CZ5369_0818
819,813,http://purl.bdrc.io/resource/W0RKA0813,http://purl.bdrc.io/resource/W0RKT0813,http://purl.bdrc.io/resource/W4CZ5369_0819
82,82,http://purl.bdrc.io/resource/W0RKA0082,http://purl.bdrc.io/resource/W0RKT0082,http://purl.bdrc.io/resource/W4CZ5369_0082
820,814,http://purl.bdrc.io/resource/W0RKA0814,http://purl.bdrc.io/resource/W0RKT0814,http://purl.bdrc.io/resource/W4CZ5369_0820
821,815,http://purl.bdrc.io/resource/W0RTA3743,http://purl.bdrc.io/resource/W0RTT3743,http://purl.bdrc.io/resource/W4CZ5369_0821
822,816,http://purl.bdrc.io/resource/W0RTA2599,http://purl.bdrc.io/resource/W0RTT2599,http://purl.bdrc.io/resource/W4CZ5369_0822
823,817,http://purl.bdrc.io/resource/W0RKA0817,http://purl.bdrc.io/resource/W0RKT0817,http://purl.bdrc.io/resource/W4CZ5369_0823
824,821,http://purl.bdrc.io/resource/W0RTA3744,http://purl.bdrc.io/resource/W0RTT3744,http://purl.bdrc.io/resource/W4CZ5369_0824
825,819,http://purl.bdrc.io/resource/W0RTA3746,http://purl.bdrc.io/resource/W0RTT3746,http://purl.bdrc.io/resource/W4CZ5369_0825
826,820,http://purl.bdrc.io/resource/W0RTA2602,http://purl.bdrc.io/resource/W0RTT2602,http://purl.bdrc.io/resource/W4CZ5369_0826
827,821,http://purl.bdrc.io/resource/W0RTA3744,http://purl.bdrc.io/resource/W0RTT3744,http://purl.bdrc.io/resource/W4CZ5369_0827
828,822,http://purl.bdrc.io/resource/W0RKA0822,http://purl.bdrc.io/resource/W0RKT0822,http://purl.bdrc.io/resource/W4CZ5369_0828
829,823,http://purl.bdrc.io/resource/W0RKA0823,http://purl.bdrc.io/resource/W0RKT0823,http://purl.bdrc.io/resource/W4CZ5369_0829
83,83,http://purl.bdrc.io/resource/W0RKA0083,http://purl.bdrc.io/resource/W0RKT0083,http://purl.bdrc.io/resource/W4CZ5369_0083
830,824,http://purl.bdrc.io/resource/W0RKA0824,http://purl.bdrc.io/resource/W0RKT0824,http://purl.bdrc.io/resource/W4CZ5369_0830
831,825,http://purl.bdrc.io/resource/W0RKA0825,http://purl.bdrc.io/resource/W0RKT0825,http://purl.bdrc.io/resource/W4CZ5369_0831
832,826,http://purl.bdrc.io/resource/W0RKA0826,http://purl.bdrc.io/resource/W0RKT0826,http://purl.bdrc.io/resource/W4CZ5369_0832
833,827,http://purl.bdrc.io/resource/W0RKA0827,http://purl.bdrc.io/resource/W0RKT0827,http://purl.bdrc.io/resource/W4CZ5369_0833
834,828,http://purl.bdrc.io/resource/W0RKA0828,http://purl.bdrc.io/resource/W0RKT0828,http://purl.bdrc.io/resource/W4CZ5369_0834
835,829,http://purl.bdrc.io/resource/W0RKA0829,http://purl.bdrc.io/resource/W0RKT0829,http://purl.bdrc.io/resource/W4CZ5369_0835
836,830,http://purl.bdrc.io/resource/W0RKA0830,http://purl.bdrc.io/resource/W0RKT0830,http://purl.bdrc.io/resource/W4CZ5369_0836
837,831,http://purl.bdrc.io/resource/W0RKA0831,http://purl.bdrc.io/resource/W0RKT0831,http://purl.bdrc.io/resource/W4CZ5369_0837
838,832,http://purl.bdrc.io/resource/W0RKA0832,http://purl.bdrc.io/resource/W0RKT0832,http://purl.bdrc.io/resource/W4CZ5369_0838
839,833,http://purl.bdrc.io/resource/W0RKA0833,http://purl.bdrc.io/resource/W0RKT0833,http://purl.bdrc.io/resource/W4CZ5369_0839
84,84,http://purl.bdrc.io/resource/W0RKA0084,http://purl.bdrc.io/resource/W0RKT0084,http://purl.bdrc.io/resource/W4CZ5369_0084
840,834,http://purl.bdrc.io/resource/W0RKA0834,http://purl.bdrc.io/resource/W0RKT0834,http://purl.bdrc.io/resource/W4CZ5369_0840
841,835,http://purl.bdrc.io/resource/W0RKA0835,http://purl.bdrc.io/resource/W0RKT0835,http://purl.bdrc.io/resource/W4CZ5369_0841
841-1,835-1,http://purl.bdrc.io/resource/W0RKA0835-1,http://purl.bdrc.io/resource/W0RKT0835-1,http://purl.bdrc.io/resource/W4CZ5369_0841-1
841-2,835-2,http://purl.bdrc.io/resource/W0RKA0835-2,http://purl.bdrc.io/resource/W0RKT0835-2,http://purl.bdrc.io/resource/W4CZ5369_0841-2
841-3,835-3,http://purl.bdrc.io/resource/W0RKA0835-3,http://purl.bdrc.io/resource/W0RKT0835-3,http://purl.bdrc.io/resource/W4CZ5369_0841-3
841-4,835-4,http://purl.bdrc.io/resource/W0RKA0835-4,http://purl.bdrc.io/resource/W0RKT0835-4,http://purl.bdrc.io/resource/W4CZ5369_0841-4
841-5,835-5,http://purl.bdrc.io/resource/W0RKA0835-5,http://purl.bdrc.io/resource/W0RKT0835-5,http://purl.bdrc.io/resource/W4CZ5369_0841-5
841-6,835-6,http://purl.bdrc.io/resource/W0RKA0835-6,http://purl.bdrc.io/resource/W0RKT0835-6,http://purl.bdrc.io/resource/W4CZ5369_0841-6
841-7,835-7,http://purl.bdrc.io/resource/W0RKA0835-7,http://purl.bdrc.io/resource/W0RKT0835-7,http://purl.bdrc.io/resource/W4CZ5369_0841-7
841-8,835-8,http://purl.bdrc.io/resource/W0RKA0835-8,http://purl.bdrc.io/resource/W0RKT0835-8,http://purl.bdrc.io/resource/W4CZ5369_0841-8
841a,651,http://purl.bdrc.io/resource/W0RKA0651,http://purl.bdrc.io/resource/W0RKT0651,http://purl.bdrc.io/resource/W4CZ5369_0841A
842,843,http://purl.bdrc.io/resource/W0RKA0843,http://purl.bdrc.io/resource/W0RKT0843,http://purl.bdrc.io/resource/W4CZ5369_0842
843,844,http://purl.bdrc.io/resource/W0RKA0844,http://purl.bdrc.io/resource/W0RKT0844,http://purl.bdrc.io/resource/W4CZ5369_0843
844,845,http://purl.bdrc.io/resource/W0RKA0845,http://purl.bdrc.io/resource/W0RKT0845,http://purl.bdrc.io/resource/W4CZ5369_0844
845,846,http://purl.bdrc.io/resource/W0RTA0064,http://purl.bdrc.io/resource/W0RTT0064,http://purl.bdrc.io/resource/W4CZ5369_0845
846,847,http://purl.bdrc.io/resource/W0RKA0847,http://purl.bdrc.io/resource/W0RKT0847,http://purl.bdrc.io/resource/W4CZ5369_0846
846a,951,http://purl.bdrc.io/resource/W0RKA0951,http://purl.bdrc.io/resource/W0RKT0951,http://purl.bdrc.io/resource/W4CZ5369_0846A
847,145,http://purl.bdrc.io/resource/W0RKA0145,http://purl.bdrc.io/resource/W0RKT0145,http://purl.bdrc.io/resource/W4CZ5369_0847
848,521,http://purl.bdrc.io/resource/W0RKA0521,http://purl.bdrc.io/resource/W0RKT0521,http://purl.bdrc.io/resource/W4CZ5369_0848
849,668,http://purl.bdrc.io/resource/W0RKA0668,http://purl.bdrc.io/resource/W0RKT0668,http://purl.bdrc.io/resource/W4CZ5369_0849
85,85,http://purl.bdrc.io/resource/W0RKA0085,http://purl.bdrc.io/resource/W0RKT0085,http://purl.bdrc.io/resource/W4CZ5369_0085
850,670,http://purl.bdrc.io/resource/W0RKA0670,http://purl.bdrc.io/resource/W0RKT0670,http://purl.bdrc.io/resource/W4CZ5369_0850
851,673,http://purl.bdrc.io/resource/W0RKA0673,http://purl.bdrc.io/resource/W0RKT0673,http://purl.bdrc.io/resource/W4CZ5369_0851
852,270,http://purl.bdrc.io/resource/W0RKA0270,http://purl.bdrc.io/resource/W0RKT0270,http://purl.bdrc.io/resource/W4CZ5369_0852
853,273,http://purl.bdrc.io/resource/W0RKA0273,http://purl.bdrc.io/resource/W0RKT0273,http://purl.bdrc.io/resource/W4CZ5369_0853
854,513,http://purl.bdrc.io/resource/W0RKA0513,http://purl.bdrc.io/resource/W0RKT0513,http://purl.bdrc.io/resource/W4CZ5369_0854
855,514,http://purl.bdrc.io/resource/W0RKA0514,http://purl.bdrc.io/resource/W0RKT0514,http://purl.bdrc.io/resource/W4CZ5369_0855
856,512,http://purl.bdrc.io/resource/W0RKA0512,http://purl.bdrc.io/resource/W0RKT0512,http://purl.bdrc.io/resource/W4CZ5369_0856
857,517,http://purl.bdrc.io/resource/W0RKA0517,http://purl.bdrc.io/resource/W0RKT0517,http://purl.bdrc.io/resource/W4CZ5369_0857
858,527,http://purl.bdrc.io/resource/W0RKA0527,http://purl.bdrc.io/resource/W0RKT0527,http://purl.bdrc.io/resource/W4CZ5369_0858
859,564,http://purl.bdrc.io/resource/W0RKA0564,http://purl.bdrc.io/resource/W0RKT0564,http://purl.bdrc.io/resource/W4CZ5369_0859
86,86,http://purl.bdrc.io/resource/W0RKA0086,http://purl.bdrc.io/resource/W0RKT0086,http://purl.bdrc.io/resource/W4CZ5369_0086
860,531,http://purl.bdrc.io/resource/W0RKA0531,http://purl.bdrc.io/resource/W0RKT0531,http://purl.bdrc.io/resource/W4CZ5369_0860
861,532,http://purl.bdrc.io/resource/W0RKA0532,http://purl.bdrc.io/resource/W0RKT0532,http://purl.bdrc.io/resource/W4CZ5369_0861
862,862,http://purl.bdrc.io/resource/W0RKA0862,http://purl.bdrc.io/resource/W0RKT0862,http://purl.bdrc.io/resource/W4CZ5369_0862
863,646,http://purl.bdrc.io/resource/W0RKA0646,http://purl.bdrc.io/resource/W0RKT0646,http://purl.bdrc.io/resource/W4CZ5369_0863
864,671,http://purl.bdrc.io/resource/W0RKA0671,http://purl.bdrc.io/resource/W0RKT0671,http://purl.bdrc.io/resource/W4CZ5369_0864
865,865,http://purl.bdrc.io/resource/W0RKA0865,http://purl.bdrc.io/resource/W0RKT0865,http://purl.bdrc.io/resource/W4CZ5369_0865
866,537,http://purl.bdrc.io/resource/W0RKA0537,http://purl.bdrc.io/resource/W0RKT0537,http://purl.bdrc.io/resource/W4CZ5369_0866
867,672,http://purl.bdrc.io/resource/W0RKA0672,http://purl.bdrc.io/resource/W0RKT0672,http://purl.bdrc.io/resource/W4CZ5369_0867
868,533,http://purl.bdrc.io/resource/W0RKA0533,http://purl.bdrc.io/resource/W0RKT0533,http://purl.bdrc.io/resource/W4CZ5369_0868
869,534,http://purl.bdrc.io/resource/W0RKA0534,http://purl.bdrc.io/resource/W0RKT0534,http://purl.bdrc.io/resource/W4CZ5369_0869
87,87,http://purl.bdrc.io/resource/W0RKA0087,http://purl.bdrc.io/resource/W0RKT0087,http://purl.bdrc.io/resource/W4CZ5369_0087
870,535,http://purl.bdrc.io/resource/W0RKA0535,http://purl.bdrc.io/resource/W0RKT0535,http://purl.bdrc.io/resource/W4CZ5369_0870
871,516,http://purl.bdrc.io/resource/W0RKA0516,http://purl.bdrc.io/resource/W0RKT0516,http://purl.bdrc.io/resource/W4CZ5369_0871
872,540,http://purl.bdrc.io/resource/W0RKA0540,http://purl.bdrc.io/resource/W0RKT0540,http://purl.bdrc.io/resource/W4CZ5369_0872
873,530,http://purl.bdrc.io/resource/W0RKA0530,http://purl.bdrc.io/resource/W0RKT0530,http://purl.bdrc.io/resource/W4CZ5369_0873
874,628,http://purl.bdrc.io/resource/W0RKA0628,http://purl.bdrc.io/resource/W0RKT0628,http://purl.bdrc.io/resource/W4CZ5369_0874
875,629,http://purl.bdrc.io/resource/W0RKA0629,http://purl.bdrc.io/resource/W0RKT0629,http://purl.bdrc.io/resource/W4CZ5369_0875
876,630,http://purl.bdrc.io/resource/W0RKA0630,http://purl.bdrc.io/resource/W0RKT0630,http://purl.bdrc.io/resource/W4CZ5369_0876
877,631,http://purl.bdrc.io/resource/W0RKA0631,http://purl.bdrc.io/resource/W0RKT0631,http://purl.bdrc.io/resource/W4CZ5369_0877
878,632,http://purl.bdrc.io/resource/W0RKA0632,http://purl.bdrc.io/resource/W0RKT0632,http://purl.bdrc.io/resource/W4CZ5369_0878
879,633,http://purl.bdrc.io/resource/W0RKA0633,http://purl.bdrc.io/resource/W0RKT0633,http://purl.bdrc.io/resource/W4CZ5369_0879
88,88,http://purl.bdrc.io/resource/W0RKA0088,http://purl.bdrc.io/resource/W0RKT0088,http://purl.bdrc.io/resource/W4CZ5369_0088
880,634,http://purl.bdrc.io/resource/W0RKA0634,http://purl.bdrc.io/resource/W0RKT0634,http://purl.bdrc.io/resource/W4CZ5369_0880
881,635,http://purl.bdrc.io/resource/W0RKA0635,http://purl.bdrc.io/resource/W0RKT0635,http://purl.bdrc.io/resource/W4CZ5369_0881
882,638,http://purl.bdrc.io/resource/W0RKA0638,http://purl.bdrc.io/resource/W0RKT0638,http://purl.bdrc.io/resource/W4CZ5369_0882
883,506,http://purl.bdrc.io/resource/W0RKA0506,http://purl.bdrc.io/resource/W0RKT0506,http://purl.bdrc.io/resource/W4CZ5369_0883
884,595,http://purl.bdrc.io/resource/W0RKA0595,http://purl.bdrc.io/resource/W0RKT0595,http://purl.bdrc.io/resource/W4CZ5369_0884
885,505,http://purl.bdrc.io/resource/W0RKA0505,http://purl.bdrc.io/resource/W0RKT0505,http://purl.bdrc.io/resource/W4CZ5369_0885
886,515,http://purl.bdrc.io/resource/W0RKA0515,http://purl.bdrc.io/resource/W0RKT0515,http://purl.bdrc.io/resource/W4CZ5369_0886
887,522,http://purl.bdrc.io/resource/W0RKA0522,http://purl.bdrc.io/resource/W0RKT0522,http://purl.bdrc.io/resource/W4CZ5369_0887
888,528,http://purl.bdrc.io/resource/W0RKA0528,http://purl.bdrc.io/resource/W0RKT0528,http://purl.bdrc.io/resource/W4CZ5369_0888
889,674,http://purl.bdrc.io/resource/W0RKA0674,http://purl.bdrc.io/resource/W0RKT0674,http://purl.bdrc.io/resource/W4CZ5369_0889
89,89,http://purl.bdrc.io/resource/W0RKA0089,http://purl.bdrc.io/resource/W0RKT0089,http://purl.bdrc.io/resource/W4CZ5369_0089
890,637,http://purl.bdrc.io/resource/W0RKA0637,http://purl.bdrc.io/resource/W0RKT0637,http://purl.bdrc.io/resource/W4CZ5369_0890
891,891,http://purl.bdrc.io/resource/W0RKA0891,http://purl.bdrc.io/resource/W0RKT0891,http://purl.bdrc.io/resource/W4CZ5369_0891
892,543,http://purl.bdrc.io/resource/W0RKA0543,http://purl.bdrc.io/resource/W0RKT0543,http://purl.bdrc.io/resource/W4CZ5369_0892
893,544,http://purl.bdrc.io/resource/W0RKA0544,http://purl.bdrc.io/resource/W0RKT0544,http://purl.bdrc.io/resource/W4CZ5369_0893
894,546,http://purl.bdrc.io/resource/W0RKA0546,http://purl.bdrc.io/resource/W0RKT0546,http://purl.bdrc.io/resource/W4CZ5369_0894
895,547,http://purl.bdrc.io/resource/W0RKA0547,http://purl.bdrc.io/resource/W0RKT0547,http://purl.bdrc.io/resource/W4CZ5369_0895
896,548,http://purl.bdrc.io/resource/W0RKA0548,http://purl.bdrc.io/resource/W0RKT0548,http://purl.bdrc.io/resource/W4CZ5369_0896
897,685,http://purl.bdrc.io/resource/W0RKA0685,http://purl.bdrc.io/resource/W0RKT0685,http://purl.bdrc.io/resource/W4CZ5369_0897
898,686,http://purl.bdrc.io/resource/W0RKA0686,http://purl.bdrc.io/resource/W0RKT0686,http://purl.bdrc.io/resource/W4CZ5369_0898
899,687,http://purl.bdrc.io/resource/W0RKA0687,http://purl.bdrc.io/resource/W0RKT0687,http://purl.bdrc.io/resource/W4CZ5369_0899
9,9,http://purl.bdrc.io/resource/W4CZ15641,http://purl.bdrc.io/resource/W0RKT0009,http://purl.bdrc.io/resource/W4CZ5369_0009
90,24,http://purl.bdrc.io/resource/W0RKA0090,http://purl.bdrc.io/resource/W0RKT0024,http://purl.bdrc.io/resource/W4CZ5369_0090
900,699,http://purl.bdrc.io/resource/W0RKA0699,http://purl.bdrc.io/resource/W0RKT0699,http://purl.bdrc.io/resource/W4CZ5369_0900
901,676,http://purl.bdrc.io/resource/W0RKA0676,http://purl.bdrc.io/resource/W0RKT0676,http://purl.bdrc.io/resource/W4CZ5369_0901
902,682,http://purl.bdrc.io/resource/W0RKA0682,http://purl.bdrc.io/resource/W0RKT0682,http://purl.bdrc.io/resource/W4CZ5369_0902
